TIME,SEGMENTID,SPEED
12/12/2014 11:50:32 PM,1258,16
11/28/2014 11:50:32 PM,1258,18
12/08/2014 11:50:32 PM,1258,19
12/28/2014 11:50:32 PM,1258,24
01/20/2013 11:50:32 PM,1258,-1
12/11/2014 11:50:32 PM,1258,14
12/13/2014 11:50:32 PM,1258,17
12/12/2014 11:50:32 PM,1258,17
02/24/2013 11:50:32 PM,1258,-1
12/22/2014 11:50:32 PM,1258,-1
12/16/2014 11:50:32 PM,1258,18
02/19/2013 11:50:32 PM,1258,20
02/24/2013 11:50:32 PM,1258,-1
12/14/2014 11:50:32 PM,1258,-1
02/21/2013 11:50:32 PM,1258,18
02/20/2013 11:50:32 PM,1258,22
12/05/2014 11:50:32 PM,1258,-1
12/03/2014 11:50:32 PM,1258,-1
02/26/2013 11:50:32 PM,1258,16
02/20/2013 11:50:32 PM,1258,25
12/13/2014 11:50:32 PM,1258,-1
01/30/2013 11:50:32 PM,1258,-1
12/02/2014 11:50:32 PM,1258,14
02/04/2013 11:50:32 PM,1258,-1
02/27/2013 11:50:32 PM,1258,-1
01/15/2013 11:50:32 PM,1258,16
02/13/2013 11:50:32 PM,1258,18
12/26/2014 11:50:32 PM,1258,-1
12/21/2014 11:50:32 PM,1258,27
12/05/2014 11:50:32 PM,1258,18
02/13/2013 11:50:32 PM,1258,18
01/21/2013 11:50:32 PM,1258,20
01/25/2013 11:50:32 PM,1258,-1
01/25/2013 11:50:32 PM,1258,23
02/01/2013 11:50:32 PM,1258,12
01/29/2013 11:50:32 PM,1258,26
01/22/2013 11:50:32 PM,1258,20
12/19/2014 11:50:32 PM,1258,13
01/26/2013 11:50:32 PM,1258,19
11/26/2014 11:50:32 PM,1258,23
02/17/2013 11:50:32 PM,1258,-1
02/28/2013 11:50:32 PM,1258,15
12/13/2014 11:50:32 PM,1258,11
02/10/2013 11:50:32 PM,1258,-1
11/26/2014 11:50:32 PM,1258,22
01/17/2013 11:50:32 PM,1258,22
12/27/2014 11:50:32 PM,1258,21
02/22/2013 11:50:32 PM,1258,19
02/13/2013 11:50:32 PM,1258,22
02/10/2013 11:50:32 PM,1258,-1
12/10/2014 11:50:32 PM,1258,-1
11/28/2014 11:50:32 PM,1258,20
02/26/2013 11:50:32 PM,1258,24
12/03/2014 11:50:32 PM,1258,13
02/02/2013 11:50:32 PM,1258,25
01/19/2013 11:50:32 PM,1258,27
12/30/2014 11:50:32 PM,1258,20
12/25/2014 11:50:32 PM,1258,-1
12/21/2014 11:50:32 PM,1258,-1
01/22/2013 11:50:32 PM,1258,25
12/30/2014 11:50:32 PM,1258,16
12/13/2014 11:50:32 PM,1258,15
01/19/2013 11:50:32 PM,1258,12
02/03/2013 11:50:32 PM,1258,-1
02/01/2013 11:50:32 PM,1258,-1
12/17/2014 11:50:32 PM,1258,12
02/08/2013 11:50:32 PM,1258,22
12/10/2014 11:50:32 PM,1258,16
12/18/2014 11:50:32 PM,1258,24
12/10/2014 11:50:32 PM,1258,-1
12/19/2014 11:50:32 PM,1258,20
01/23/2013 11:50:32 PM,1258,19
01/20/2013 11:50:32 PM,1258,21
12/29/2014 11:50:32 PM,1258,16
11/25/2014 11:50:32 PM,1258,20
02/01/2013 11:50:32 PM,1258,20
12/02/2014 11:50:32 PM,1258,-1
12/15/2014 11:50:32 PM,1258,13
02/28/2013 11:50:32 PM,1258,23
11/25/2014 11:50:32 PM,1258,-1
12/15/2014 11:50:32 PM,1258,-1
12/24/2014 11:50:32 PM,1258,-1
12/07/2014 11:50:32 PM,1258,19
12/07/2014 11:50:32 PM,1258,25
12/11/2014 11:50:32 PM,1258,-1
02/18/2013 11:50:32 PM,1258,17
12/11/2014 11:50:32 PM,1258,16
11/28/2014 11:50:32 PM,1258,-1
02/25/2013 11:50:32 PM,1258,20
11/25/2014 11:50:32 PM,1258,24
01/16/2013 11:50:32 PM,1258,23
12/04/2014 11:50:32 PM,1258,25
02/26/2013 11:50:32 PM,1258,23
12/08/2014 11:50:32 PM,1258,18
02/06/2013 11:50:32 PM,1258,22
02/13/2013 11:50:32 PM,1258,-1
01/25/2013 11:50:32 PM,1258,19
12/09/2014 11:50:32 PM,1258,24
02/26/2013 11:50:32 PM,1258,21
02/28/2013 11:50:32 PM,1258,15
02/04/2013 11:50:32 PM,1258,14
12/26/2014 11:50:32 PM,1258,18
02/24/2013 11:50:32 PM,1258,19
12/15/2014 11:50:32 PM,1258,-1
02/21/2013 11:50:32 PM,1258,-1
12/14/2014 11:50:32 PM,1258,-1
02/27/2013 11:50:32 PM,1258,-1
01/26/2013 11:50:32 PM,1258,-1
01/30/2013 11:50:32 PM,1258,14
11/25/2014 11:50:32 PM,1258,-1
02/23/2013 11:50:32 PM,1258,-1
12/07/2014 11:50:32 PM,1258,-1
12/20/2014 11:50:32 PM,1258,15
12/23/2014 11:50:32 PM,1258,24
02/12/2013 11:50:32 PM,1258,14
02/11/2013 11:50:32 PM,1258,-1
02/23/2013 11:50:32 PM,1258,-1
02/23/2013 11:50:32 PM,1258,-1
12/09/2014 11:50:32 PM,1258,-1
01/22/2013 11:50:32 PM,1258,24
12/15/2014 11:50:32 PM,1258,-1
01/17/2013 11:50:32 PM,1258,26
02/07/2013 11:50:32 PM,1258,16
01/28/2013 11:50:32 PM,1258,21
02/03/2013 11:50:32 PM,1258,25
12/02/2014 11:50:32 PM,1258,18
01/15/2013 11:50:32 PM,1258,-1
11/30/2014 11:50:32 PM,1258,24
01/30/2013 11:50:32 PM,1258,23
02/22/2013 11:50:32 PM,1258,-1
11/26/2014 11:50:32 PM,1258,20
02/15/2013 11:50:32 PM,1258,-1
01/22/2013 11:50:32 PM,1258,16
02/13/2013 11:50:32 PM,1258,23
02/13/2013 11:50:32 PM,1258,15
02/07/2013 11:50:32 PM,1258,-1
12/26/2014 11:50:32 PM,1258,13
02/02/2013 11:50:32 PM,1258,12
12/04/2014 11:50:32 PM,1258,-1
12/26/2014 11:50:32 PM,1258,24
12/22/2014 11:50:32 PM,1258,14
12/23/2014 11:50:32 PM,1258,16
02/08/2013 11:50:32 PM,1258,24
02/15/2013 11:50:32 PM,1258,-1
11/29/2014 11:50:32 PM,1258,14
12/30/2014 11:50:32 PM,1258,-1
02/04/2013 11:50:32 PM,1258,14
01/22/2013 11:50:32 PM,1258,16
02/26/2013 11:50:32 PM,1258,16
02/09/2013 11:50:32 PM,1258,25
02/28/2013 11:50:32 PM,1258,22
02/25/2013 11:50:32 PM,1258,-1
12/04/2014 11:50:32 PM,1258,19
12/04/2014 11:50:32 PM,1258,18
02/07/2013 11:50:32 PM,1258,18
02/03/2013 11:50:32 PM,1258,-1
01/15/2013 11:50:32 PM,1258,-1
12/11/2014 11:50:32 PM,1258,20
12/30/2014 11:50:32 PM,1258,23
01/19/2013 11:50:32 PM,1258,14
02/24/2013 11:50:32 PM,1258,27
01/27/2013 11:50:32 PM,1258,-1
12/21/2014 11:50:32 PM,1258,22
02/27/2013 11:50:32 PM,1258,24
02/05/2013 11:50:32 PM,1258,18
12/19/2014 11:50:32 PM,1258,11
02/15/2013 11:50:32 PM,1258,17
12/13/2014 11:50:32 PM,1258,19
12/06/2014 11:50:32 PM,1258,25
01/19/2013 11:50:32 PM,1258,-1
12/17/2014 11:50:32 PM,1258,-1
02/04/2013 11:50:32 PM,1258,-1
02/07/2013 11:50:32 PM,1258,-1
02/12/2013 11:50:32 PM,1258,-1
01/17/2013 11:50:32 PM,1258,16
12/19/2014 11:50:32 PM,1258,16
12/07/2014 11:50:32 PM,1258,16
12/24/2014 11:50:32 PM,1258,21
12/13/2014 11:50:32 PM,1258,20
12/13/2014 11:50:32 PM,1258,24
02/16/2013 11:50:32 PM,1258,-1
12/12/2014 11:50:32 PM,1258,23
02/25/2013 11:50:32 PM,1258,27
01/23/2013 11:50:32 PM,1258,15
01/19/2013 11:50:32 PM,1258,-1
12/29/2014 11:50:32 PM,1258,13
01/20/2013 11:50:32 PM,1258,-1
12/19/2014 11:50:32 PM,1258,23
12/26/2014 11:50:32 PM,1258,11
02/18/2013 11:50:32 PM,1258,14
12/22/2014 11:50:32 PM,1258,24
02/03/2013 11:50:32 PM,1258,16
12/23/2014 11:50:32 PM,1258,16
11/30/2014 11:50:32 PM,1258,23
11/25/2014 11:50:32 PM,1258,17
12/18/2014 11:50:32 PM,1258,14
01/20/2013 11:50:32 PM,1258,-1
02/24/2013 11:50:32 PM,1258,-1
02/26/2013 11:50:32 PM,1258,16
01/27/2013 11:50:32 PM,1258,-1
02/24/2013 11:50:32 PM,1258,-1
02/07/2013 11:50:32 PM,1258,-1
01/31/2013 11:50:32 PM,1258,20
12/02/2014 11:50:32 PM,1258,20
12/12/2014 11:50:32 PM,1258,-1
02/27/2013 11:50:32 PM,1258,17
12/07/2014 11:50:32 PM,1258,-1
02/04/2013 11:50:32 PM,1258,-1
01/26/2013 11:50:32 PM,1258,15
02/03/2013 11:50:32 PM,1258,-1
12/28/2014 11:50:32 PM,1258,-1
02/16/2013 11:50:32 PM,1258,16
02/14/2013 11:50:32 PM,1258,-1
02/02/2013 11:50:32 PM,1258,23
02/05/2013 11:50:32 PM,1258,20
12/13/2014 11:50:32 PM,1258,-1
02/05/2013 11:50:32 PM,1258,17
11/30/2014 11:50:32 PM,1258,-1
11/29/2014 11:50:32 PM,1258,20
12/20/2014 11:50:32 PM,1258,13
02/18/2013 11:50:32 PM,1258,-1
01/21/2013 11:50:32 PM,1258,16
02/01/2013 11:50:32 PM,1258,22
02/05/2013 11:50:32 PM,1258,18
02/17/2013 11:50:32 PM,1258,20
12/21/2014 11:50:32 PM,1258,-1
01/31/2013 11:50:32 PM,1258,18
12/14/2014 11:50:32 PM,1258,-1
01/28/2013 11:50:32 PM,1258,24
12/27/2014 11:50:32 PM,1258,-1
02/08/2013 11:50:32 PM,1258,27
02/19/2013 11:50:32 PM,1258,18
01/18/2013 11:50:32 PM,1258,13
12/01/2014 11:50:32 PM,1258,16
02/16/2013 11:50:32 PM,1258,18
12/03/2014 11:50:32 PM,1258,18
11/28/2014 11:50:32 PM,1258,-1
02/23/2013 11:50:32 PM,1258,-1
02/14/2013 11:50:32 PM,1258,14
02/03/2013 11:50:32 PM,1258,24
02/13/2013 11:50:32 PM,1258,-1
11/25/2014 11:50:32 PM,1258,-1
01/24/2013 11:50:32 PM,1258,27
12/22/2014 11:50:32 PM,1258,12
02/16/2013 11:50:32 PM,1258,-1
12/11/2014 11:50:32 PM,1258,-1
01/29/2013 11:50:32 PM,1258,24
02/28/2013 11:50:32 PM,1258,25
02/25/2013 11:50:32 PM,1258,10
12/25/2014 11:50:32 PM,1258,-1
12/30/2014 11:50:32 PM,1258,24
11/25/2014 11:50:32 PM,1258,-1
02/12/2013 11:50:32 PM,1258,14
02/06/2013 11:50:32 PM,1258,20
01/15/2013 11:50:32 PM,1258,21
11/29/2014 11:50:32 PM,1258,18
12/20/2014 11:50:32 PM,1258,18
02/02/2013 11:50:32 PM,1258,-1
11/29/2014 11:50:32 PM,1258,19
02/18/2013 11:50:32 PM,1258,15
12/12/2014 11:50:32 PM,1258,-1
11/30/2014 11:50:32 PM,1258,23
01/22/2013 11:50:32 PM,1258,-1
12/05/2014 11:50:32 PM,1258,-1
02/03/2013 11:50:32 PM,1258,-1
12/12/2014 11:50:32 PM,1258,22
02/24/2013 11:50:32 PM,1258,24
02/02/2013 11:50:32 PM,1258,14
02/26/2013 11:50:32 PM,1258,16
12/10/2014 11:50:32 PM,1258,-1
12/28/2014 11:50:32 PM,1258,18
12/17/2014 11:50:32 PM,1258,20
12/28/2014 11:50:32 PM,1258,-1
02/05/2013 11:50:32 PM,1258,27
12/13/2014 11:50:32 PM,1258,-1
12/06/2014 11:50:32 PM,1258,21
02/02/2013 11:50:32 PM,1258,-1
02/15/2013 11:50:32 PM,1258,24
02/01/2013 11:50:32 PM,1258,-1
12/25/2014 11:50:32 PM,1258,-1
01/23/2013 11:50:32 PM,1258,20
12/12/2014 11:50:32 PM,1258,19
12/30/2014 11:50:32 PM,1258,18
02/21/2013 11:50:32 PM,1258,23
12/15/2014 11:50:32 PM,1258,25
02/10/2013 11:50:32 PM,1258,12
02/22/2013 11:50:32 PM,1258,-1
01/30/2013 11:50:32 PM,1258,-1
12/01/2014 11:50:32 PM,1258,28
12/07/2014 11:50:32 PM,1258,23
11/30/2014 11:50:32 PM,1258,-1
02/20/2013 11:50:32 PM,1258,25
01/25/2013 11:50:32 PM,1258,24
11/27/2014 11:50:32 PM,1258,-1
01/19/2013 11:50:32 PM,1258,18
12/07/2014 11:50:32 PM,1258,16
12/18/2014 11:50:32 PM,1258,-1
12/22/2014 11:50:32 PM,1258,21
02/23/2013 11:50:32 PM,1258,-1
01/28/2013 11:50:32 PM,1258,18
12/18/2014 11:50:32 PM,1258,30
01/24/2013 11:50:32 PM,1258,20
12/30/2014 11:50:32 PM,1258,16
02/20/2013 11:50:32 PM,1258,20
01/16/2013 11:50:32 PM,1258,25
11/28/2014 11:50:32 PM,1258,24
02/22/2013 11:50:32 PM,1258,-1
01/24/2013 11:50:32 PM,1258,18
01/16/2013 11:50:32 PM,1258,-1
02/25/2013 11:50:32 PM,1258,18
02/20/2013 11:50:32 PM,1258,24
12/21/2014 11:50:32 PM,1258,-1
12/13/2014 11:50:32 PM,1258,20
02/11/2013 11:50:32 PM,1258,16
02/25/2013 11:50:32 PM,1258,25
12/18/2014 11:50:32 PM,1258,16
11/27/2014 11:50:32 PM,1258,22
01/15/2013 11:50:32 PM,1258,24
01/19/2013 11:50:32 PM,1258,24
02/25/2013 11:50:32 PM,1258,18
01/29/2013 11:50:32 PM,1258,24
02/20/2013 11:50:32 PM,1258,16
02/08/2013 11:50:32 PM,1258,15
02/26/2013 11:50:32 PM,1258,-1
02/20/2013 11:50:32 PM,1258,15
12/22/2014 11:50:32 PM,1258,14
12/26/2014 11:50:32 PM,1258,-1
12/09/2014 11:50:32 PM,1258,24
02/19/2013 11:50:32 PM,1258,24
12/18/2014 11:50:32 PM,1258,-1
02/24/2013 11:50:32 PM,1258,-1
01/26/2013 11:50:32 PM,1258,-1
12/30/2014 11:50:32 PM,1258,19
02/16/2013 11:50:32 PM,1258,-1
02/24/2013 11:50:32 PM,1258,20
02/14/2013 11:50:32 PM,1258,20
01/16/2013 11:50:32 PM,1258,23
02/13/2013 11:50:32 PM,1258,-1
12/09/2014 11:50:32 PM,1258,23
02/21/2013 11:50:32 PM,1258,20
12/05/2014 11:50:32 PM,1258,-1
02/15/2013 11:50:32 PM,1258,18
01/25/2013 11:50:32 PM,1258,-1
02/09/2013 11:50:32 PM,1258,-1
12/10/2014 11:50:32 PM,1258,24
01/26/2013 11:50:32 PM,1258,17
02/26/2013 11:50:32 PM,1258,12
11/27/2014 11:50:32 PM,1258,-1
01/16/2013 11:50:32 PM,1258,-1
12/29/2014 11:50:32 PM,1258,-1
12/07/2014 11:50:32 PM,1258,29
11/28/2014 11:50:32 PM,1258,19
12/22/2014 11:50:32 PM,1258,-1
02/20/2013 11:50:32 PM,1258,27
02/13/2013 11:50:32 PM,1258,17
02/25/2013 11:50:32 PM,1258,18
02/18/2013 11:50:32 PM,1258,15
12/23/2014 11:50:32 PM,1258,27
02/10/2013 11:50:32 PM,1258,20
02/21/2013 11:50:32 PM,1258,13
02/06/2013 11:50:32 PM,1258,20
11/30/2014 11:50:32 PM,1258,23
11/25/2014 11:50:32 PM,1258,0
11/29/2014 11:50:32 PM,1258,21
02/26/2013 11:50:32 PM,1258,17
02/14/2013 11:50:32 PM,1258,-1
11/30/2014 11:50:32 PM,1258,23
12/10/2014 11:50:32 PM,1258,15
02/06/2013 11:50:32 PM,1258,20
01/27/2013 11:50:32 PM,1258,34
12/06/2014 11:50:32 PM,1258,-1
02/12/2013 11:50:32 PM,1258,20
12/19/2014 11:50:32 PM,1258,14
12/20/2014 11:50:32 PM,1258,11
12/10/2014 11:50:32 PM,1258,27
12/06/2014 11:50:32 PM,1258,24
02/17/2013 11:50:32 PM,1258,-1
01/15/2013 11:50:32 PM,1258,20
01/15/2013 11:50:32 PM,1258,12
01/23/2013 11:50:32 PM,1258,-1
01/21/2013 11:50:32 PM,1258,16
02/22/2013 11:50:32 PM,1258,16
02/01/2013 11:50:32 PM,1258,20
12/30/2014 11:50:32 PM,1258,20
01/17/2013 11:50:32 PM,1258,18
02/02/2013 11:50:32 PM,1258,19
02/19/2013 11:50:32 PM,1258,20
12/06/2014 11:50:32 PM,1258,17
02/19/2013 11:50:32 PM,1258,25
11/27/2014 11:50:32 PM,1258,-1
12/30/2014 11:50:32 PM,1258,-1
12/01/2014 11:50:32 PM,1258,20
11/28/2014 11:50:32 PM,1258,16
02/14/2013 11:50:32 PM,1258,18
12/03/2014 11:50:32 PM,1258,-1
02/02/2013 11:50:32 PM,1258,-1
02/03/2013 11:50:32 PM,1258,-1
12/14/2014 11:50:32 PM,1258,-1
12/14/2014 11:50:32 PM,1258,-1
02/16/2013 11:50:32 PM,1258,25
12/27/2014 11:50:32 PM,1258,20
02/03/2013 11:50:32 PM,1258,-1
02/09/2013 11:50:32 PM,1258,-1
12/26/2014 11:50:32 PM,1258,23
02/07/2013 11:50:32 PM,1258,15
01/24/2013 11:50:32 PM,1258,-1
02/16/2013 11:50:32 PM,1258,24
12/02/2014 11:50:32 PM,1258,11
12/14/2014 11:50:32 PM,1258,-1
01/24/2013 11:50:32 PM,1258,16
01/31/2013 11:50:32 PM,1258,20
12/29/2014 11:50:32 PM,1258,-1
02/03/2013 11:50:32 PM,1258,24
12/30/2014 11:50:32 PM,1258,12
12/27/2014 11:50:32 PM,1258,-1
12/17/2014 11:50:32 PM,1258,27
12/03/2014 11:50:32 PM,1258,18
12/23/2014 11:50:32 PM,1258,21
01/25/2013 11:50:32 PM,1258,20
02/05/2013 11:50:32 PM,1258,-1
12/05/2014 11:50:32 PM,1258,-1
02/02/2013 11:50:32 PM,1258,-1
02/15/2013 11:50:32 PM,1258,-1
12/13/2014 11:50:32 PM,1258,16
11/25/2014 11:50:32 PM,1258,19
01/31/2013 11:50:32 PM,1258,22
02/20/2013 11:50:32 PM,1258,24
01/24/2013 11:50:32 PM,1258,16
12/21/2014 11:50:32 PM,1258,-1
12/13/2014 11:50:32 PM,1258,20
12/17/2014 11:50:32 PM,1258,25
02/23/2013 11:50:32 PM,1258,22
11/26/2014 11:50:32 PM,1258,23
02/11/2013 11:50:32 PM,1258,18
11/25/2014 11:50:32 PM,1258,-1
02/19/2013 11:50:32 PM,1258,25
01/16/2013 11:50:32 PM,1258,21
02/21/2013 11:50:32 PM,1258,16
02/22/2013 11:50:32 PM,1258,-1
02/18/2013 11:50:32 PM,1258,17
12/09/2014 11:50:32 PM,1258,26
02/21/2013 11:50:32 PM,1258,25
12/07/2014 11:50:32 PM,1258,24
02/15/2013 11:50:32 PM,1258,18
02/11/2013 11:50:32 PM,1258,25
02/26/2013 11:50:32 PM,1258,25
12/06/2014 11:50:32 PM,1258,23
01/27/2013 11:50:32 PM,1258,-1
12/27/2014 11:50:32 PM,1258,26
01/21/2013 11:50:32 PM,1258,20
02/10/2013 11:50:32 PM,1258,24
12/11/2014 11:50:32 PM,1258,-1
12/14/2014 11:50:32 PM,1258,24
02/07/2013 11:50:32 PM,1258,-1
02/09/2013 11:50:32 PM,1258,19
02/14/2013 11:50:32 PM,1258,20
02/23/2013 11:50:32 PM,1258,-1
02/13/2013 11:50:32 PM,1258,-1
02/11/2013 11:50:32 PM,1258,-1
12/03/2014 11:50:32 PM,1258,-1
02/21/2013 11:50:32 PM,1258,-1
12/29/2014 11:50:32 PM,1258,18
01/28/2013 11:50:32 PM,1258,13
12/01/2014 11:50:32 PM,1258,19
12/25/2014 11:50:32 PM,1258,-1
02/01/2013 11:50:32 PM,1258,17
01/19/2013 11:50:32 PM,1258,-1
02/06/2013 11:50:32 PM,1258,23
01/30/2013 11:50:32 PM,1258,18
02/23/2013 11:50:32 PM,1258,17
12/18/2014 11:50:32 PM,1258,18
12/25/2014 11:50:32 PM,1258,-1
12/10/2014 11:50:32 PM,1258,15
01/25/2013 11:50:32 PM,1258,-1
01/20/2013 11:50:32 PM,1258,-1
11/28/2014 11:50:32 PM,1258,20
02/05/2013 11:50:32 PM,1258,-1
12/03/2014 11:50:32 PM,1258,10
01/22/2013 11:50:32 PM,1258,18
12/07/2014 11:50:32 PM,1258,22
02/06/2013 11:50:32 PM,1258,21
02/03/2013 11:50:32 PM,1258,-1
12/05/2014 11:50:32 PM,1258,16
11/30/2014 11:50:32 PM,1258,34
02/17/2013 11:50:32 PM,1258,-1
12/05/2014 11:50:32 PM,1258,-1
11/29/2014 11:50:32 PM,1258,20
02/10/2013 11:50:32 PM,1258,14
12/02/2014 11:50:32 PM,1258,20
02/13/2013 11:50:32 PM,1258,22
12/22/2014 11:50:32 PM,1258,16
02/08/2013 11:50:32 PM,1258,17
02/21/2013 11:50:32 PM,1258,16
01/17/2013 11:50:32 PM,1258,21
11/29/2014 11:50:32 PM,1258,24
12/08/2014 11:50:32 PM,1258,12
02/23/2013 11:50:32 PM,1258,-1
01/23/2013 11:50:32 PM,1258,17
12/19/2014 11:50:32 PM,1258,-1
12/06/2014 11:50:32 PM,1258,8
12/03/2014 11:50:32 PM,1258,16
02/21/2013 11:50:32 PM,1258,26
01/18/2013 11:50:32 PM,1258,15
02/17/2013 11:50:32 PM,1258,20
01/16/2013 11:50:32 PM,1258,13
12/30/2014 11:50:32 PM,1258,23
01/21/2013 11:50:32 PM,1258,15
02/25/2013 11:50:32 PM,1258,17
02/04/2013 11:50:32 PM,1258,16
02/06/2013 11:50:32 PM,1258,15
12/15/2014 11:50:32 PM,1258,11
02/25/2013 11:50:32 PM,1258,-1
01/20/2013 11:50:32 PM,1258,15
12/10/2014 11:50:32 PM,1258,16
02/19/2013 11:50:32 PM,1258,20
02/28/2013 11:50:32 PM,1258,22
12/24/2014 11:50:32 PM,1258,21
02/24/2013 11:50:32 PM,1258,18
02/12/2013 11:50:32 PM,1258,-1
02/20/2013 11:50:32 PM,1258,20
01/31/2013 11:50:32 PM,1258,16
02/08/2013 11:50:32 PM,1258,16
11/30/2014 11:50:32 PM,1258,-1
12/30/2014 11:50:32 PM,1258,16
02/01/2013 11:50:32 PM,1258,19
12/21/2014 11:50:32 PM,1258,-1
02/21/2013 11:50:32 PM,1258,21
01/17/2013 11:50:32 PM,1258,25
12/16/2014 11:50:32 PM,1258,23
12/30/2014 11:50:32 PM,1258,10
12/15/2014 11:50:32 PM,1258,-1
11/30/2014 11:50:32 PM,1258,-1
02/23/2013 11:50:32 PM,1258,24
02/18/2013 11:50:32 PM,1258,-1
02/21/2013 11:50:32 PM,1258,16
12/09/2014 11:50:32 PM,1258,19
02/07/2013 11:50:32 PM,1258,20
12/22/2014 11:50:32 PM,1258,17
02/24/2013 11:50:32 PM,1258,-1
02/16/2013 11:50:32 PM,1258,14
12/26/2014 11:50:32 PM,1258,21
02/12/2013 11:50:32 PM,1258,22
12/06/2014 11:50:32 PM,1258,18
02/27/2013 11:50:32 PM,1258,-1
02/20/2013 11:50:32 PM,1258,20
12/07/2014 11:50:32 PM,1258,25
02/22/2013 11:50:32 PM,1258,16
11/30/2014 11:50:32 PM,1258,-1
02/16/2013 11:50:32 PM,1258,-1
12/03/2014 11:50:32 PM,1258,18
12/03/2014 11:50:32 PM,1258,25
02/28/2013 11:50:32 PM,1258,27
12/01/2014 11:50:32 PM,1258,18
01/16/2013 11:50:32 PM,1258,24
12/18/2014 11:50:32 PM,1258,20
11/29/2014 11:50:32 PM,1258,-1
01/22/2013 11:50:32 PM,1258,18
02/08/2013 11:50:32 PM,1258,24
01/29/2013 11:50:32 PM,1258,14
12/18/2014 11:50:32 PM,1258,24
02/16/2013 11:50:32 PM,1258,-1
02/12/2013 11:50:32 PM,1258,-1
12/15/2014 11:50:32 PM,1258,-1
02/13/2013 11:50:32 PM,1258,12
02/05/2013 11:50:32 PM,1258,13
12/28/2014 11:50:32 PM,1258,23
02/09/2013 11:50:32 PM,1258,25
01/16/2013 11:50:32 PM,1258,21
12/02/2014 11:50:32 PM,1258,-1
01/15/2013 11:50:32 PM,1258,20
12/17/2014 11:50:32 PM,1258,-1
02/02/2013 11:50:32 PM,1258,-1
01/29/2013 11:50:32 PM,1258,20
11/27/2014 11:50:32 PM,1258,-1
02/12/2013 11:50:32 PM,1258,28
02/09/2013 11:50:32 PM,1258,-1
11/25/2014 11:50:32 PM,1258,18
12/28/2014 11:50:32 PM,1258,-1
02/01/2013 11:50:32 PM,1258,16
12/23/2014 11:50:32 PM,1258,15
02/18/2013 11:50:32 PM,1258,-1
02/13/2013 11:50:32 PM,1258,16
02/23/2013 11:50:32 PM,1258,-1
02/16/2013 11:50:32 PM,1258,-1
02/24/2013 11:50:32 PM,1258,17
02/16/2013 11:50:32 PM,1258,-1
02/02/2013 11:50:32 PM,1258,14
12/30/2014 11:50:32 PM,1258,12
01/23/2013 11:50:32 PM,1258,-1
02/08/2013 11:50:32 PM,1258,12
02/24/2013 11:50:32 PM,1258,-1
12/11/2014 11:50:32 PM,1258,-1
12/01/2014 11:50:32 PM,1258,16
12/22/2014 11:50:32 PM,1258,22
02/25/2013 11:50:32 PM,1258,14
02/09/2013 11:50:32 PM,1258,23
02/05/2013 11:50:32 PM,1258,20
02/02/2013 11:50:32 PM,1258,22
12/15/2014 11:50:32 PM,1258,17
12/03/2014 11:50:32 PM,1258,16
02/28/2013 11:50:32 PM,1258,14
12/06/2014 11:50:32 PM,1258,18
01/28/2013 11:50:32 PM,1258,18
12/15/2014 11:50:32 PM,1258,25
12/13/2014 11:50:32 PM,1258,10
01/21/2013 11:50:32 PM,1258,-1
01/21/2013 11:50:32 PM,1258,-1
02/06/2013 11:50:32 PM,1258,24
12/24/2014 11:50:32 PM,1258,23
02/14/2013 11:50:32 PM,1258,25
12/06/2014 11:50:32 PM,1258,18
02/13/2013 11:50:32 PM,1258,-1
02/07/2013 11:50:32 PM,1258,19
02/18/2013 11:50:32 PM,1258,17
02/06/2013 11:50:32 PM,1258,20
12/14/2014 11:50:32 PM,1258,18
02/14/2013 11:50:32 PM,1258,14
02/12/2013 11:50:32 PM,1258,14
01/27/2013 11:50:32 PM,1258,22
12/04/2014 11:50:32 PM,1258,18
01/30/2013 11:50:32 PM,1258,14
02/18/2013 11:50:32 PM,1258,18
01/23/2013 11:50:32 PM,1258,27
01/25/2013 11:50:32 PM,1258,14
11/25/2014 11:50:32 PM,1258,-1
12/10/2014 11:50:32 PM,1258,-1
02/16/2013 11:50:32 PM,1258,-1
02/20/2013 11:50:32 PM,1258,-1
12/17/2014 11:50:32 PM,1258,25
02/25/2013 11:50:32 PM,1258,17
12/15/2014 11:50:32 PM,1258,-1
02/26/2013 11:50:32 PM,1258,25
02/14/2013 11:50:32 PM,1258,-1
12/13/2014 11:50:32 PM,1258,-1
02/09/2013 11:50:32 PM,1258,19
01/27/2013 11:50:32 PM,1258,-1
01/20/2013 11:50:32 PM,1258,21
02/16/2013 11:50:32 PM,1258,24
01/23/2013 11:50:32 PM,1258,-1
02/05/2013 11:50:32 PM,1258,19
02/15/2013 11:50:32 PM,1258,20
02/25/2013 11:50:32 PM,1258,16
12/09/2014 11:50:32 PM,1258,16
01/30/2013 11:50:32 PM,1258,-1
02/15/2013 11:50:32 PM,1258,-1
12/16/2014 11:50:32 PM,1258,23
02/26/2013 11:50:32 PM,1258,21
02/28/2013 11:50:32 PM,1258,-1
02/07/2013 11:50:32 PM,1258,14
11/29/2014 11:50:32 PM,1258,21
01/24/2013 11:50:32 PM,1258,22
12/29/2014 11:50:32 PM,1258,-1
01/28/2013 11:50:32 PM,1258,-1
01/21/2013 11:50:32 PM,1258,28
02/27/2013 11:50:32 PM,1258,23
